longitud_url,longitud_host,longitud_ruta,longitud_consulta,longitud_tld,cantidad_puntos,cantidad_guiones,cantidad_guion_bajo,cantidad_arroba,cantidad_interrogacion,cantidad_igual,cantidad_ampersand,cantidad_slash,cantidad_porcentaje,cantidad_digitos,cantidad_especiales,ratio_digitos,ratio_especiales,tiene_https,tiene_ip,cantidad_subdominios,tiene_puerto,palabras_sospechosas,tiene_punycode,tiene_redireccion_doble_slash,tiene_http_en_ruta,token_mas_largo,entropia_shannon,entropia_relativa,es_acortador,tiene_marca_en_host,tiene_prefijo_sufijo_host,cantidad_www,cantidad_digitos_host,ratio_digitos_host,estado_binario
45.0,29.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,0.022222222222222223,0.17777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.017659842382177,0.7315672455017537,0.0,0.0,0.0,0.0,0.0,0.0,1
42.0,17.0,18.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,0.023809523809523808,0.21428571428571427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,4.39531020894716,0.8151059858568518,0.0,1.0,0.0,0.0,0.0,0.0,1
133.0,25.0,82.0,17.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,7.0,1.0,9.0,22.0,0.06766917293233082,0.16541353383458646,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,5.499328373226066,0.7794625407983979,0.0,0.0,1.0,0.0,0.0,0.0,1
50.0,20.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.033786320494365,0.7147216698757476,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,14.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.7588670992335302,0.7737508860169638,0.0,0.0,0.0,0.0,0.0,0.0,1
29.0,21.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.2413793103448276,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,3.9952378913808873,0.8224070648666609,0.0,0.0,0.0,1.0,0.0,0.0,0
26.0,15.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.854285871987245,0.8199841085317695,0.0,0.0,0.0,0.0,0.0,0.0,1
218.0,12.0,33.0,165.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,81.0,20.0,0.37155963302752293,0.09174311926605505,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64.0,4.796652604151856,0.617474097370829,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,1
43.0,12.0,24.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,8.0,0.06976744186046512,0.18604651162790697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.135940488298283,0.7622076465609807,0.0,0.0,0.0,1.0,0.0,0.0,0
24.0,15.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.772055208874201,0.822701430661844,0.0,0.0,0.0,1.0,0.0,0.0,0
39.0,22.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.20512820512820512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.1604200911461655,0.7871529769860637,0.0,0.0,0.0,1.0,0.0,0.0,1
35.0,26.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.9648576597402947,0.7729847712910545,0.0,0.0,1.0,0.0,0.0,0.0,1
40.0,32.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,6.0,0.15,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.134183719779188,0.7768206646291953,0.0,0.0,0.0,0.0,6.0,0.1875,1
30.0,14.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,8.0,0.36666666666666664,0.26666666666666666,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.8980685120588383,0.7944070559770503,0.0,0.0,0.0,0.0,11.0,0.7857142857142857,1
70.0,16.0,32.0,14.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,5.0,13.0,0.07142857142857142,0.18571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.82701850985823,0.787533957318253,0.0,0.0,0.0,0.0,5.0,0.3125,1
38.0,16.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.905307776373746,0.744161912749279,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,15.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.2916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.740601562950723,0.8158412554873402,0.0,0.0,1.0,1.0,0.0,0.0,0
62.0,34.0,21.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.12903225806451613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,4.3532546819000775,0.731123808314144,0.0,0.0,0.0,1.0,0.0,0.0,0
61.0,21.0,33.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,13.0,0.13114754098360656,0.21311475409836064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.45876274835271,0.7518058033210666,0.0,0.0,0.0,1.0,0.0,0.0,0
64.0,8.0,49.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,11.0,0.046875,0.171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,4.201915524693378,0.7003192541155631,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,12.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.23809523809523808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.844232898763191,0.8752174601104241,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,25.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,0.11764705882352941,0.17647058823529413,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.160704752887782,0.8178349174664854,0.0,0.0,0.0,0.0,4.0,0.16,1
49.0,26.0,16.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.16326530612244897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.244925854752683,0.756036549101785,0.0,0.0,0.0,0.0,0.0,0.0,0
89.0,14.0,68.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0,0.19101123595505617,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,4.504632232401174,0.6956173042670984,0.0,0.0,0.0,1.0,0.0,0.0,1
60.0,21.0,31.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.18333333333333332,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4.446078254079442,0.7526935165152511,0.0,0.0,0.0,1.0,0.0,0.0,1
93.0,17.0,69.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,15.0,0.08602150537634409,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.549806866046801,0.6957786157935284,0.0,0.0,0.0,0.0,0.0,0.0,0
51.0,43.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,9.0,0.19607843137254902,0.17647058823529413,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,4.5492054887333735,0.8019859609385819,0.0,0.0,1.0,0.0,10.0,0.23255813953488372,1
79.0,19.0,26.0,26.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,6.0,15.0,0.0759493670886076,0.189873417721519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.781240559094902,0.7584718996576012,0.0,0.0,1.0,0.0,5.0,0.2631578947368421,1
28.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.17857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9677201004745,0.8253437003932029,0.0,0.0,0.0,1.0,0.0,0.0,0
168.0,12.0,148.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,8.0,0.14285714285714285,0.047619047619047616,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,5.45742397411003,0.7382561735367951,0.0,0.0,0.0,0.0,0.0,0.0,1
102.0,23.0,72.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,16.0,0.00980392156862745,0.1568627450980392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.36154589289522,0.6536672453208024,0.0,0.0,1.0,0.0,0.0,0.0,1
48.0,20.0,20.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.157268229617389,0.7443681545006943,0.0,0.0,0.0,0.0,0.0,0.0,0
68.0,18.0,42.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.16176470588235295,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,4.355630217825958,0.7155083047589215,0.0,0.0,0.0,1.0,0.0,0.0,1
126.0,31.0,26.0,61.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,32.0,15.0,0.25396825396825395,0.11904761904761904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.9493971905260095,0.709359126305959,0.0,0.0,0.0,0.0,0.0,0.0,1
57.0,28.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.14035087719298245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.095877191520978,0.702203741468542,0.0,0.0,0.0,1.0,0.0,0.0,1
44.0,35.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.20454545454545456,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,4.063387937609557,0.7442877247034371,0.0,1.0,1.0,0.0,0.0,0.0,1
33.0,14.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.7834959231633984,0.7500397141142857,0.0,0.0,0.0,0.0,0.0,0.0,0
127.0,50.0,19.0,49.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,21.0,18.0,0.16535433070866143,0.14173228346456693,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,17.0,4.837324605675638,0.6921652388798547,0.0,1.0,1.0,0.0,0.0,0.0,1
50.0,18.0,25.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.126886761135438,0.7312175616048366,0.0,0.0,0.0,0.0,0.0,0.0,0
61.0,15.0,39.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,11.0,0.01639344262295082,0.18032786885245902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.328301174253796,0.7298082730523388,0.0,0.0,0.0,1.0,0.0,0.0,0
49.0,14.0,27.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,4.103707802945662,0.730885106600258,0.0,0.0,0.0,0.0,0.0,0.0,1
93.0,19.0,67.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,15.0,0.053763440860215055,0.16129032258064516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.586848193337727,0.7014431558912554,0.0,0.0,0.0,1.0,0.0,0.0,0
32.0,24.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.9834585933443494,0.7966917186688699,0.0,0.0,0.0,1.0,0.0,0.0,0
54.0,11.0,36.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.897837966283953,0.6773091506686475,0.0,0.0,0.0,1.0,0.0,0.0,1
50.0,20.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.003590820407827,0.7093715158195112,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,14.0,30.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.17307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.210363882461015,0.7386033517838885,0.0,0.0,0.0,0.0,0.0,0.0,0
57.0,28.0,22.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.19298245614035087,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,4.202439190137591,0.7204729010717292,0.0,0.0,0.0,1.0,0.0,0.0,1
24.0,15.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7406015629507228,0.8158412554873402,0.0,0.0,0.0,1.0,3.0,0.2,0
45.0,21.0,17.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.364540741814106,0.7947300601924374,0.0,0.0,0.0,1.0,0.0,0.0,0
94.0,24.0,43.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,15.0,14.0,0.1595744680851064,0.14893617021276595,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,4.688460097983368,0.7152943081675311,0.0,1.0,0.0,0.0,0.0,0.0,1
37.0,28.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.16216216216216217,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.022530474793987,0.7721598011288343,0.0,0.0,0.0,0.0,0.0,0.0,1
81.0,14.0,31.0,28.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,0.16049382716049382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.396991794185412,0.6935482372902807,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,15.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7264741182543752,0.7751610144606093,0.0,0.0,0.0,1.0,0.0,0.0,1
44.0,17.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,8.0,0.13636363636363635,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.282739857027811,0.7844662514697465,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,20.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.20689655172413793,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.978333581185264,0.8189273661579634,0.0,0.0,0.0,1.0,0.0,0.0,0
293.0,14.0,74.0,196.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,146.0,18.0,0.49829351535836175,0.06143344709897611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,176.0,4.897720947970794,0.5976651943404239,0.0,0.0,0.0,1.0,0.0,0.0,1
59.0,23.0,28.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,9.0,0.03389830508474576,0.15254237288135594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.232065456391431,0.7194156471639958,0.0,0.0,1.0,1.0,0.0,0.0,0
72.0,12.0,53.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,15.0,0.1111111111111111,0.20833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.463065932142576,0.7233582144190193,0.0,0.0,0.0,1.0,0.0,0.0,0
40.0,31.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,8.0,0.25,0.2,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,4.046439344671015,0.7603333364384091,0.0,0.0,0.0,0.0,10.0,0.3225806451612903,1
44.0,36.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.13636363636363635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.924754631470696,0.7188943658663015,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,14.0,23.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.262362653567817,0.7807337743762647,0.0,0.0,0.0,0.0,0.0,0.0,1
89.0,11.0,71.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.14606741573033707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0342681969418095,0.6229824374255876,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,12.0,12.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,8.0,0.12903225806451613,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.19259500475988,0.8462714721194565,0.0,0.0,1.0,0.0,0.0,0.0,1
19.0,11.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.3157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2866294867861954,0.7737018761230902,0.0,0.0,0.0,1.0,0.0,0.0,0
36.0,29.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.19444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.048688113203415,0.7831231811049303,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,16.0,23.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.7193506851941662,0.6733609063831737,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,14.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,7.0,0.07692307692307693,0.2692307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.6902603909683838,0.7850883347628147,0.0,0.0,0.0,1.0,2.0,0.14285714285714285,1
57.0,21.0,29.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,9.0,0.17543859649122806,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.569046154211971,0.7833245857741842,0.0,0.0,0.0,0.0,0.0,0.0,1
76.0,23.0,45.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.161648023061635,0.6660845558958663,0.0,0.0,0.0,1.0,0.0,0.0,0
