longitud_url,longitud_host,longitud_ruta,longitud_consulta,longitud_tld,cantidad_puntos,cantidad_guiones,cantidad_guion_bajo,cantidad_arroba,cantidad_interrogacion,cantidad_igual,cantidad_ampersand,cantidad_slash,cantidad_porcentaje,cantidad_digitos,cantidad_especiales,ratio_digitos,ratio_especiales,tiene_https,tiene_ip,cantidad_subdominios,tiene_puerto,palabras_sospechosas,tiene_punycode,tiene_redireccion_doble_slash,tiene_http_en_ruta,token_mas_largo,entropia_shannon,entropia_relativa,es_acortador,tiene_marca_en_host,tiene_prefijo_sufijo_host,cantidad_www,cantidad_digitos_host,ratio_digitos_host,estado_binario
54.0,24.0,23.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,10.0,0.037037037037037035,0.18518518518518517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.194134262580249,0.7287951781861112,0.0,0.0,0.0,0.0,0.0,0.0,0
91.0,11.0,72.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.15384615384615385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.381635489323728,0.6732903743240963,0.0,0.0,0.0,1.0,0.0,0.0,0
72.0,38.0,27.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,13.0,0.08333333333333333,0.18055555555555555,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,4.63515425888651,0.751249692306304,0.0,0.0,1.0,0.0,6.0,0.15789473684210525,1
100.0,43.0,50.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,14.0,0.29,0.14,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,4.732110910503975,0.7122536634352449,0.0,1.0,0.0,0.0,3.0,0.06976744186046512,1
81.0,20.0,54.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.16049382716049382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.218299849920031,0.6653627212001404,0.0,0.0,0.0,0.0,0.0,0.0,1
53.0,16.0,29.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.20754716981132076,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.562365029830796,0.7965133360391113,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,22.0,14.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.1590909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.9711601764699322,0.7273944347820506,0.0,0.0,0.0,0.0,0.0,0.0,1
89.0,13.0,69.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,18.0,0.06741573033707865,0.20224719101123595,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,4.419444319835,0.6824623599701617,0.0,0.0,0.0,1.0,0.0,0.0,0
37.0,28.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.1891891891891892,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,3.9519040409537936,0.7586024412902428,0.0,0.0,0.0,1.0,0.0,0.0,0
89.0,21.0,61.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,0.011235955056179775,0.15730337078651685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.416760825930196,0.6820479676957714,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,23.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.1,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9898980954642873,0.8131214702514654,0.0,0.0,0.0,0.0,3.0,0.13043478260869565,1
38.0,18.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.083067973799102,0.7780343694419426,0.0,0.0,0.0,1.0,0.0,0.0,0
98.0,11.0,79.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,16.0,0.10204081632653061,0.16326530612244897,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.705357737615909,0.7113475645197107,0.0,0.0,0.0,1.0,0.0,0.0,0
58.0,41.0,10.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.15517241379310345,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,4.101251419059801,0.7001134729646704,0.0,0.0,0.0,0.0,0.0,0.0,1
40.0,33.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,6.0,0.2,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,4.53418371977919,0.8519813945128386,0.0,0.0,1.0,0.0,8.0,0.24242424242424243,0
20.0,11.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.6841837197791887,0.8524398460347835,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,26.0,22.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.17857142857142858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.195947226387471,0.7225229528249334,0.0,0.0,0.0,1.0,0.0,0.0,0
33.0,15.0,11.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.21212121212121213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.9374448765408534,0.7805585335670834,0.0,0.0,0.0,1.0,0.0,0.0,0
43.0,16.0,19.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.18604651162790697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.161973406409068,0.767005222663073,0.0,0.0,0.0,0.0,0.0,0.0,0
76.0,16.0,53.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.17105263157894737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,4.299870033369209,0.6882074134370532,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,19.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.680089353694807,0.7739592896825362,0.0,0.0,0.0,1.0,0.0,0.0,0
53.0,44.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,11.0,0.16981132075471697,0.20754716981132076,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,4.187378181134056,0.7310468457707271,0.0,0.0,1.0,0.0,9.0,0.20454545454545456,1
18.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5032583347756456,0.8401250222879124,0.0,0.0,0.0,0.0,0.0,0.0,1
108.0,17.0,84.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,19.0,0.07407407407407407,0.17592592592592593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.550698905074092,0.6736898140223039,0.0,0.0,0.0,1.0,0.0,0.0,0
27.0,18.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.25925925925925924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8282375018429553,0.8051163145502626,0.0,0.0,1.0,0.0,0.0,0.0,0
39.0,19.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.20512820512820512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.109138039864115,0.7774503944467372,0.0,0.0,0.0,1.0,0.0,0.0,0
43.0,15.0,6.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,8.0,0.09302325581395349,0.18604651162790697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.711034812791319,0.8681911085722457,0.0,0.0,0.0,1.0,0.0,0.0,0
35.0,16.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.025591860285232,0.7848254516247964,0.0,0.0,0.0,0.0,0.0,0.0,0
142.0,25.0,12.0,96.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,18.0,13.0,0.1267605633802817,0.09154929577464789,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,67.0,5.501196327493279,0.7694253007195014,0.0,0.0,0.0,0.0,0.0,0.0,1
75.0,44.0,24.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.2,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,9.0,4.177328825158426,0.6706454357922347,0.0,1.0,1.0,0.0,0.0,0.0,1
34.0,16.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,9.0,0.029411764705882353,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.8221819586428722,0.7512943244816899,0.0,0.0,0.0,0.0,0.0,0.0,1
46.0,16.0,14.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.631832608042797,0.8385590032105341,0.0,0.0,0.0,0.0,0.0,0.0,1
45.0,28.0,10.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,8.0,0.2,0.17777777777777778,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,4.385754484978179,0.7985928261462919,0.0,0.0,0.0,0.0,9.0,0.32142857142857145,1
47.0,19.0,21.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,9.0,0.0425531914893617,0.19148936170212766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.312790384090397,0.7764373744400213,0.0,0.0,0.0,1.0,0.0,0.0,0
125.0,50.0,20.0,47.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,5.0,0.0,18.0,19.0,0.144,0.152,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,17.0,4.790427514171856,0.6877082778345385,0.0,1.0,1.0,0.0,0.0,0.0,1
76.0,27.0,42.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,9.0,0.15789473684210525,0.11842105263157894,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,4.517875625873007,0.7230998785040242,0.0,0.0,0.0,1.0,0.0,0.0,0
50.0,42.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.023981820580904,0.7129844711265617,0.0,0.0,0.0,0.0,0.0,0.0,0
72.0,15.0,50.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.426549397655204,0.7174397414264245,0.0,0.0,0.0,1.0,0.0,0.0,0
54.0,45.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,6.0,0.2222222222222222,0.1111111111111111,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,4.632124715439568,0.804902739401628,0.0,1.0,0.0,0.0,12.0,0.26666666666666666,1
77.0,23.0,47.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,7.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.734146690456657,0.7554344893853214,0.0,0.0,0.0,0.0,0.0,0.0,1
36.0,15.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.961320140211008,0.7662239082976782,0.0,0.0,0.0,0.0,0.0,0.0,1
19.0,11.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.05263157894736842,0.3157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.43162356584743,0.8078347747194918,0.0,0.0,0.0,1.0,1.0,0.09090909090909091,0
32.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.15625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.7386085007312415,0.7477217001462483,0.0,0.0,0.0,0.0,0.0,0.0,1
19.0,11.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.15789473684210525,0.3157894736842105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.576617644908665,0.8419676733158936,0.0,0.0,0.0,0.0,3.0,0.2727272727272727,1
33.0,22.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.9912157102019847,0.791218056274633,0.0,0.0,0.0,0.0,0.0,0.0,1
267.0,213.0,47.0,0.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,39.0,22.0,0.14606741573033707,0.08239700374531835,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,5.093764231946957,0.6319261109853758,0.0,0.0,0.0,0.0,34.0,0.1596244131455399,1
41.0,32.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.024390243902439025,0.14634146341463414,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0346536885808275,0.7530778394877083,0.0,0.0,0.0,0.0,1.0,0.03125,1
32.0,25.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.03125,0.15625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.077819531114783,0.8155639062229566,0.0,0.0,0.0,0.0,1.0,0.04,1
104.0,28.0,69.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,12.0,0.25,0.11538461538461539,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,32.0,4.822398974130023,0.7197138064049182,0.0,0.0,1.0,0.0,0.0,0.0,1
32.0,21.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.21875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.890319531114783,0.7780639062229566,0.0,0.0,0.0,1.0,0.0,0.0,1
31.0,13.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,0.03225806451612903,0.25806451612903225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6435772625452394,0.7354527423360644,0.0,0.0,0.0,1.0,0.0,0.0,0
32.0,23.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.1875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.952819531114783,0.7905639062229566,0.0,0.0,0.0,1.0,0.0,0.0,0
59.0,19.0,33.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,11.0,0.06779661016949153,0.1864406779661017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.522662863641033,0.7688147701111422,0.0,0.0,0.0,1.0,0.0,0.0,0
28.0,6.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.896291529045928,0.8104855148448806,1.0,0.0,0.0,0.0,0.0,0.0,1
53.0,20.0,25.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.16981132075471697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.033761021698655,0.7042278351622574,0.0,0.0,0.0,1.0,0.0,0.0,0
19.0,10.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3918926446809317,0.7984817617406309,0.0,0.0,0.0,1.0,0.0,0.0,0
42.0,19.0,16.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,0.11904761904761904,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.14161920818398,0.7680592375160524,0.0,0.0,0.0,1.0,0.0,0.0,0
98.0,22.0,20.0,47.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,1.0,21.0,0.01020408163265306,0.21428571428571427,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.382411406067494,0.6625251158924704,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,18.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.148394345536404,0.845422220998581,0.0,0.0,1.0,0.0,0.0,0.0,1
18.0,10.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.30827083453526,0.7933645889053114,0.0,0.0,0.0,1.0,0.0,0.0,0
106.0,13.0,18.0,67.0,2.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,1.0,27.0,0.009433962264150943,0.25471698113207547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.316329938248741,0.641554841113081,0.0,0.0,0.0,1.0,0.0,0.0,1
25.0,16.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.7834651896016465,0.8147248827240673,0.0,0.0,0.0,1.0,0.0,0.0,0
32.0,25.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.15625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.038909765557392,0.8077819531114784,0.0,0.0,0.0,0.0,0.0,0.0,1
47.0,18.0,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.0,0.0851063829787234,0.19148936170212766,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,4.351837255656768,0.7834670345299085,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,27.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.14285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.047160074632759,0.789030369597986,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,17.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.2692307692307692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.979097891134804,0.8465373730414395,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,14.0,22.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,9.0,0.13953488372093023,0.20930232558139536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.34186497602557,0.8001572301209874,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,17.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4885252948977485,0.7421699892105784,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,10.0,30.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,9.0,0.40425531914893614,0.19148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.402695968966624,0.7926231961591341,0.0,0.0,1.0,0.0,0.0,0.0,1
52.0,19.0,26.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,9.0,0.07692307692307693,0.17307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.38815450741941,0.7697922834714903,0.0,0.0,0.0,1.0,0.0,0.0,0
34.0,26.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.17647058823529413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.8558656947524796,0.757915254631094,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,13.0,27.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,9.0,0.1276595744680851,0.19148936170212766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.307159266931026,0.7754235969472604,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,1
